date,temperature,humidity,wind_speed,wind_direction,pressure,PM2.5,CO,NO,NO2,O3,PB,PM10,SO2
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-19,59.9,71.1,9.2,218.7,1015.2,11.8,0.6,0.022,39.6,0.043,,30.0,0.9
2022-03-19,59.9,71.1,9.2,218.7,1015.2,11.8,0.6,0.022,34.7,0.043,,30.0,0.9
2022-03-19,59.9,71.1,9.2,218.7,1015.2,11.8,0.6,0.022,39.6,0.043,,30.0,0.9
2022-03-19,59.9,71.1,9.2,218.7,1015.2,11.8,0.6,0.022,34.7,0.043,,30.0,0.9
2022-03-19,59.9,71.1,9.2,218.7,1015.2,14.4,0.6,0.022,39.6,0.043,,30.0,0.9
2022-03-19,59.9,71.1,9.2,218.7,1015.2,14.4,0.6,0.022,34.7,0.043,,30.0,0.9
2022-03-19,59.9,71.1,9.2,218.7,1015.2,14.4,0.6,0.022,39.6,0.043,,30.0,0.9
2022-03-19,59.9,71.1,9.2,218.7,1015.2,14.4,0.6,0.022,34.7,0.043,,30.0,0.9
2022-03-20,63.1,47.8,15.3,296.4,1013.6,2.6,0.2,0.002,14.1,0.045,,17.0,0.2
2022-03-20,63.1,47.8,15.3,296.4,1013.6,2.6,0.2,0.002,14.4,0.045,,17.0,0.2
2022-03-20,63.1,47.8,15.3,296.4,1013.6,2.6,0.2,0.002,14.1,0.045,,17.0,0.2
2022-03-20,63.1,47.8,15.3,296.4,1013.6,2.6,0.2,0.002,14.4,0.045,,17.0,0.2
2022-03-20,63.1,47.8,15.3,296.4,1013.6,5.0,0.2,0.002,14.1,0.045,,17.0,0.2
2022-03-20,63.1,47.8,15.3,296.4,1013.6,5.0,0.2,0.002,14.4,0.045,,17.0,0.2
2022-03-20,63.1,47.8,15.3,296.4,1013.6,5.0,0.2,0.002,14.1,0.045,,17.0,0.2
2022-03-20,63.1,47.8,15.3,296.4,1013.6,5.0,0.2,0.002,14.4,0.045,,17.0,0.2
2022-03-21,63.8,54.3,7.1,151.1,1016.9,11.1,0.5,0.036,43.8,0.043,,35.0,0.5
2022-03-21,63.8,54.3,7.1,151.1,1016.9,11.1,0.5,0.036,38.7,0.043,,35.0,0.5
2022-03-21,63.8,54.3,7.1,151.1,1016.9,11.1,0.5,0.036,43.8,0.043,,35.0,0.5
2022-03-21,63.8,54.3,7.1,151.1,1016.9,11.1,0.5,0.036,38.7,0.043,,35.0,0.5
2022-03-21,63.8,54.3,7.1,151.1,1016.9,14.4,0.5,0.036,43.8,0.043,,35.0,0.5
2022-03-21,63.8,54.3,7.1,151.1,1016.9,14.4,0.5,0.036,38.7,0.043,,35.0,0.5
2022-03-21,63.8,54.3,7.1,151.1,1016.9,14.4,0.5,0.036,43.8,0.043,,35.0,0.5
2022-03-21,63.8,54.3,7.1,151.1,1016.9,14.4,0.5,0.036,38.7,0.043,,35.0,0.5
2022-03-22,68.4,45.4,9.2,215.0,1016.8,9.9,0.9,0.103,47.5,0.053,,34.0,0.7
2022-03-22,68.4,45.4,9.2,215.0,1016.8,9.9,0.9,0.103,42.9,0.053,,34.0,0.7
2022-03-22,68.4,45.4,9.2,215.0,1016.8,9.9,0.8,0.103,47.5,0.053,,34.0,0.7
2022-03-22,68.4,45.4,9.2,215.0,1016.8,9.9,0.8,0.103,42.9,0.053,,34.0,0.7
2022-03-22,68.4,45.4,9.2,215.0,1016.8,13.0,0.9,0.103,47.5,0.053,,34.0,0.7
2022-03-22,68.4,45.4,9.2,215.0,1016.8,13.0,0.9,0.103,42.9,0.053,,34.0,0.7
2022-03-22,68.4,45.4,9.2,215.0,1016.8,13.0,0.8,0.103,47.5,0.053,,34.0,0.7
2022-03-22,68.4,45.4,9.2,215.0,1016.8,13.0,0.8,0.103,42.9,0.053,,34.0,0.7
2022-03-23,71.5,34.0,10.3,237.7,1018.1,7.2,0.8,0.094,41.4,0.053,,27.0,0.8
2022-03-23,71.5,34.0,10.3,237.7,1018.1,7.2,0.8,0.094,37.1,0.053,,27.0,0.8
2022-03-23,71.5,34.0,10.3,237.7,1018.1,7.2,0.8,0.094,41.4,0.053,,27.0,0.8
2022-03-23,71.5,34.0,10.3,237.7,1018.1,7.2,0.8,0.094,37.1,0.053,,27.0,0.8
2022-03-23,71.5,34.0,10.3,237.7,1018.1,8.9,0.8,0.094,41.4,0.053,,27.0,0.8
2022-03-23,71.5,34.0,10.3,237.7,1018.1,8.9,0.8,0.094,37.1,0.053,,27.0,0.8
2022-03-23,71.5,34.0,10.3,237.7,1018.1,8.9,0.8,0.094,41.4,0.053,,27.0,0.8
2022-03-23,71.5,34.0,10.3,237.7,1018.1,8.9,0.8,0.094,37.1,0.053,,27.0,0.8
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,9.6,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,11.3,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,11.3,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,11.3,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,11.3,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,11.3,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,11.3,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,11.3,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,11.3,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.9,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.9,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.9,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.9,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.9,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.9,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.9,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.9,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.0,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.0,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.0,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.0,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.0,0.6,0.045,40.5,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.0,0.6,0.045,40.5,0.053,0.009,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.0,0.6,0.045,36.2,0.053,0.007,29.0,0.5
2022-03-24,67.0,53.5,7.3,232.3,1016.3,10.0,0.6,0.045,36.2,0.053,0.009,29.0,0.5
2022-03-25,63.6,66.1,6.9,238.7,1014.9,12.2,0.9,0.061,40.1,0.051,,34.0,0.7
2022-03-25,63.6,66.1,6.9,238.7,1014.9,12.2,0.9,0.061,35.8,0.051,,34.0,0.7
2022-03-25,63.6,66.1,6.9,238.7,1014.9,12.2,0.8,0.061,40.1,0.051,,34.0,0.7
2022-03-25,63.6,66.1,6.9,238.7,1014.9,12.2,0.8,0.061,35.8,0.051,,34.0,0.7
2022-03-25,63.6,66.1,6.9,238.7,1014.9,16.8,0.9,0.061,40.1,0.051,,34.0,0.7
2022-03-25,63.6,66.1,6.9,238.7,1014.9,16.8,0.9,0.061,35.8,0.051,,34.0,0.7
2022-03-25,63.6,66.1,6.9,238.7,1014.9,16.8,0.8,0.061,40.1,0.051,,34.0,0.7
2022-03-25,63.6,66.1,6.9,238.7,1014.9,16.8,0.8,0.061,35.8,0.051,,34.0,0.7
2022-03-26,60.1,73.9,6.2,221.5,1012.7,16.7,0.6,0.024,27.9,0.049,,30.0,0.8
2022-03-26,60.1,73.9,6.2,221.5,1012.7,16.7,0.6,0.024,23.7,0.049,,30.0,0.8
2022-03-26,60.1,73.9,6.2,221.5,1012.7,16.7,0.5,0.024,27.9,0.049,,30.0,0.8
2022-03-26,60.1,73.9,6.2,221.5,1012.7,16.7,0.5,0.024,23.7,0.049,,30.0,0.8
2022-03-26,60.1,73.9,6.2,221.5,1012.7,19.0,0.6,0.024,27.9,0.049,,30.0,0.8
2022-03-26,60.1,73.9,6.2,221.5,1012.7,19.0,0.6,0.024,23.7,0.049,,30.0,0.8
2022-03-26,60.1,73.9,6.2,221.5,1012.7,19.0,0.5,0.024,27.9,0.049,,30.0,0.8
2022-03-26,60.1,73.9,6.2,221.5,1012.7,19.0,0.5,0.024,23.7,0.049,,30.0,0.8
2022-03-27,59.7,66.4,9.9,166.6,1011.7,7.5,0.3,0.002,8.6,0.047,,12.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,7.5,0.3,0.002,8.6,0.047,,18.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,7.5,0.3,0.002,6.5,0.047,,12.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,7.5,0.3,0.002,6.5,0.047,,18.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,7.5,0.3,0.002,8.6,0.047,,12.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,7.5,0.3,0.002,8.6,0.047,,18.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,7.5,0.3,0.002,6.5,0.047,,12.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,7.5,0.3,0.002,6.5,0.047,,18.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,10.2,0.3,0.002,8.6,0.047,,12.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,10.2,0.3,0.002,8.6,0.047,,18.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,10.2,0.3,0.002,6.5,0.047,,12.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,10.2,0.3,0.002,6.5,0.047,,18.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,10.2,0.3,0.002,8.6,0.047,,12.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,10.2,0.3,0.002,8.6,0.047,,18.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,10.2,0.3,0.002,6.5,0.047,,12.0,0.3
2022-03-27,59.7,66.4,9.9,166.6,1011.7,10.2,0.3,0.002,6.5,0.047,,18.0,0.3
2022-03-28,56.8,78.1,12.6,135.3,1009.6,4.9,0.2,0.005,27.5,0.039,,11.0,0.1
2022-03-28,56.8,78.1,12.6,135.3,1009.6,4.9,0.2,0.005,23.1,0.039,,11.0,0.1
2022-03-28,56.8,78.1,12.6,135.3,1009.6,4.9,0.2,0.005,27.5,0.039,,11.0,0.1
2022-03-28,56.8,78.1,12.6,135.3,1009.6,4.9,0.2,0.005,23.1,0.039,,11.0,0.1
2022-03-28,56.8,78.1,12.6,135.3,1009.6,7.4,0.2,0.005,27.5,0.039,,11.0,0.1
2022-03-28,56.8,78.1,12.6,135.3,1009.6,7.4,0.2,0.005,23.1,0.039,,11.0,0.1
2022-03-28,56.8,78.1,12.6,135.3,1009.6,7.4,0.2,0.005,27.5,0.039,,11.0,0.1
2022-03-28,56.8,78.1,12.6,135.3,1009.6,7.4,0.2,0.005,23.1,0.039,,11.0,0.1
2022-03-29,58.0,74.1,9.2,227.9,1013.1,6.2,0.5,0.04,28.7,0.041,,16.0,0.2
2022-03-29,58.0,74.1,9.2,227.9,1013.1,6.2,0.5,0.04,25.8,0.041,,16.0,0.2
2022-03-29,58.0,74.1,9.2,227.9,1013.1,6.2,0.5,0.04,28.7,0.041,,16.0,0.2
2022-03-29,58.0,74.1,9.2,227.9,1013.1,6.2,0.5,0.04,25.8,0.041,,16.0,0.2
2022-03-29,58.0,74.1,9.2,227.9,1013.1,9.1,0.5,0.04,28.7,0.041,,16.0,0.2
2022-03-29,58.0,74.1,9.2,227.9,1013.1,9.1,0.5,0.04,25.8,0.041,,16.0,0.2
2022-03-29,58.0,74.1,9.2,227.9,1013.1,9.1,0.5,0.04,28.7,0.041,,16.0,0.2
2022-03-29,58.0,74.1,9.2,227.9,1013.1,9.1,0.5,0.04,25.8,0.041,,16.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,23.5,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.3,0.4,0.02,20.6,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,23.5,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,9.1,0.4,0.02,20.6,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,23.5,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,11.8,0.4,0.02,20.6,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.004,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.004,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.00282,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,23.5,0.039,0.00282,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.003,18.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.003,24.0,0.2
2022-03-30,59.5,73.2,11.5,241.1,1016.5,8.6,0.4,0.02,20.6,0.039,0.004,18.0,0.2
